"","Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"217",NA,38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"218",NA,20,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"219",NA,34,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"220",NA,33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"221",NA,42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"222",NA,33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"223",NA,29,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"224",NA,31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"225",NA,37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"226",NA,34,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"227",NA,25,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"228",NA,21,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"229",NA,26,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"230",NA,36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"231",NA,35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"232",NA,35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"233",NA,44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"234",3-01-20,42,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"235",3-05-20,44,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"236",3-06-20,38,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"237",3-07-20,38,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"238",3-08-20,41,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"239",3-09-20,45,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"240",3-10-20,47,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"241",3-11-20,41,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"242",3-12-20,43,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"243",NA,43,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"244",NA,43,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"245",NA,61,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"246",NA,50,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"247",NA,44,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"248",NA,43,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"249",NA,38,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"250",NA,36,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"251",NA,49,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"252",NA,43,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"253",NA,45,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"254",NA,46,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"255",NA,43,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"256",NA,42,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"257",NA,49,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"258",NA,41,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"259",4-01-20,46,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"260",4-03-20,47,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"261",4-04-20,44,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"262",4-05-20,48,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"263",4-06-20,54,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"264",4-07-20,42,"Linville Falls","Ozone","Avery",35.972347,-81.933072
